name,id,parent_id
RockCalcium001,3701485756,4131545869
RockCarbon001s,3324632896,4131545869
RockChromium001,3566899492,4131545869
RockCliff_002,1517344488,1727255352
RockCliff_003,1517344495,1727255352
RockCliffIcekandic_001,1034033315,1727255352
RockCliffIcelandic_002,2244687390,1727255352
RockCliff-icelandic_003,2244687361,1727255352
RockCliffPieces_001,3669264744,1727255352
RockCopper001,3811036046,4131545869
RockCrackedIcelandic_001,80734331,1727255352
RocketBoosterFuelEfficiency,2360448947,3549092084
RocketBoosterFueltankHandling,2527265984,3549092084
RocketBoosterHandling,1622271067,3549092084
RocketBoosterThrustControl,3139256512,3549092084
RocketEngine,3353235929,142469171
RocketEngineLarge,359938916,3353235929
RocketEngineMedium,3623903713,3353235929
RocketEngineSmall,2112772336,3353235929
RocketFuel,111875852,1235359659
RocketFuelContainer,1442912590,1483555085
RocketFuelProductivity,92887836,3549092084
RocketFuelRefinery,3442821660,3549092084
RocketFuelsSchematicCopy,3992802706,2332967944
RocketScientist,72499059,754943677
RockExtracting,1582751144,1241481013
RockExtractingAluminium,3006117077,1582751144
RockExtractingAluminiumLarge,614351512,3006117077
RockExtractingAluminiumMedium,444049105,3006117077
RockExtractingAluminiumSmall,191026074,3006117077
RockExtractingCalcium,4035885693,1582751144
RockExtractingCalciumLarge,3183472984,4035885693
RockExtractingCalciumMedium,3454036748,4035885693
RockExtractingCalciumSmall,3170584204,4035885693
RockExtractingCarbon,1075013411,1582751144
RockExtractingCarbonLarge,2061438507,1075013411
RockExtractingCarbonMedium,3948123410,1075013411
RockExtractingCarbonSmall,382485873,1075013411
RockExtractingChromium,3422290411,1582751144
RockExtractingChromiumLarge,1884047631,3422290411
RockExtractingChromiumMedium,1007403177,3422290411
RockExtractingChromiumSmall,994683546,3422290411
RockExtractingCobalt,1485833874,1582751144
RockExtractingCobaltLarge,3589180119,1485833874
RockExtractingCobaltMedium,3231547543,1485833874
RockExtractingCobaltSmall,2375535138,1485833874
RockExtractingCopper,1167535221,1582751144
RockExtractingCopperLarge,880942343,1167535221
RockExtractingCopperMedium,1091106183,1167535221
RockExtractingCopperSmall,822818625,1167535221
RockExtractingFluorine,1442009347,1582751144
RockExtractingFluorineLarge,3134236501,1442009347
RockExtractingFluorineMedium,4282388336,1442009347
RockExtractingFluorineSmall,3851725875,1442009347
RockExtractingGold,2753163280,1582751144
RockExtractingGoldLarge,2070933568,2753163280
RockExtractingGoldMedium,2864101193,2753163280
RockExtractingGoldSmall,1674874015,2753163280
RockExtractingIron,2759737698,1582751144
RockExtractingIronLarge,1166868739,2759737698
RockExtractingIronMedium,1119941855,2759737698
RockExtractingIronSmall,411635864,2759737698
RockExtractingLithium,1672662540,1582751144
RockExtractingLithiumLarge,3449936015,1672662540
RockExtractingLithiumMedium,1672772810,1672662540
RockExtractingLithiumSmall,3436340475,1672662540
RockExtractingManganese,2016488509,1582751144
RockExtractingManganeseLarge,685353050,2016488509
RockExtractingManganeseMedium,4294206953,2016488509
RockExtractingManganeseSmall,655367118,2016488509
RockExtractingNickel,3552176316,1582751144
RockExtractingNickelLarge,3378114145,3552176316
RockExtractingNickelMedium,3132674880,3552176316
RockExtractingNickelSmall,3334823606,3552176316
RockExtractingNiobium,366189734,1582751144
RockExtractingNiobiumLarge,581948839,366189734
RockExtractingNiobiumMedium,837399389,366189734
RockExtractingNiobiumSmall,4122960394,366189734
RockExtractingScandium,1870123908,1582751144
RockExtractingScandiumLarge,3672952598,1870123908
RockExtractingScandiumMedium,1972899598,1870123908
RockExtractingScandiumSmall,3961960704,1870123908
RockExtractingSilicon,2583487134,1582751144
RockExtractingSiliconLarge,2071730202,2583487134
RockExtractingSiliconMedium,424034435,2583487134
RockExtractingSiliconSmall,2362330727,2583487134
RockExtractingSilver,396959175,1582751144
RockExtractingSilverLarge,4134533317,396959175
RockExtractingSilverMedium,2494479493,396959175
RockExtractingSilverSmall,351286555,396959175
RockExtractingSodium,3606197825,1582751144
RockExtractingSodiumLarge,1526730126,3606197825
RockExtractingSodiumMedium,856532035,3606197825
RockExtractingSodiumSmall,1287235357,3606197825
RockExtractingSulfur,2760156609,1582751144
RockExtractingSulfurLarge,526803184,2760156609
RockExtractingSulfurMedium,2839254587,2760156609
RockExtractingSulfurSmall,353228375,2760156609
RockExtractingTitanium,2338106961,1582751144
RockExtractingTitaniumLarge,2885433159,2338106961
RockExtractingTitaniumMedium,1398216204,2338106961
RockExtractingTitaniumSmall,3486452625,2338106961
RockExtractingVanadium,965145771,1582751144
RockExtractingVanadiumLarge,1086881271,965145771
RockExtractingVanadiumMedium,1122950539,965145771
RockExtractingVanadiumSmall,2001058816,965145771
RockGranite_001,4286623170,1727255352
rock-granite-lichen-grey_001,2592518198,1727255352
rock-ground-mossy-dark_001,605363064,1727255352
rock-icelandic-jagged-sharp-grey_001,346547390,1727255352
rock-icelandic-quarry-red-dark_001,3575050579,1727255352
rock-icelandic-quarry-rough-black-red_001,2951600270,1727255352
RockIron001s,1290039237,4131545869
RockJagged_001,3393725595,1727255352
RockJaggedIcelandic_001,376006817,1727255352
RockJaggedIcelandic_002,376006818,1727255352
RockJaggedIcelandic_003,376006819,1727255352
rock-lava-icelandic-flow_001,2180549406,1727255352
rock-lava-icelandic-porous_001,2859922718,1727255352
rock-lava-icelandic-white-flow_001,2223474666,1727255352
RockMossIcelandic_001,71197448,1727255352
RockPebbles_001,2035992090,1727255352
RockProcGen,4131545869,1241481013
RockQuarry-icelandic_001,3590122786,1727255352
RockRough_001,1858909635,1727255352
rock-rough-beige-light-cracked-pebbles_001,3262140395,1727255352
rock-rough-dry-cracked-yellow-sand_001,428311384,1727255352
RockRoughIcelandic_001,853976928,1727255352
RockRoughIcelandic_002,853976929,1727255352
rock-rough-orange-grey-dark-cracks_001,1470472747,1727255352
RockRoughUmber,2838565783,1727255352
RockRoughUmber_001,2699994321,1727255352
rocks-gravel-dry-yellow_001,3302603373,1727255352
RockSharpIcelandic_001,625636083,1727255352
RockSharpIcelandic_002,625636092,1727255352
RockSilicon001s,2693817460,4131545869
RockSlateIcelandic_001,428427112,1727255352
RockSlateIcelandic_002,428427113,1727255352
rock-smooth-craked-grey-yellow_001,2129133243,1727255352
RockSodium001,4045588830,4131545869
rock-volcanic-wall-stone_001,646971751,1727255352
rock-wind-layered-beige-grey_001,1108917571,1727255352
rocky-ground-desert-dry-orange-grey-cracked_001,3148823088,1727255352
SacDeco01,630574506,2713437043
SacDeco02,630574505,2713437043
SacDeco03,630574504,2713437043
SacDeco04,630574503,2713437043
SacDeco05,630574502,2713437043
SandBeach_001,3646389967,1727255352
SandBeach_002,3646389966,1727255352
SandBeachWet_001,710900812,1727255352
SandCoralThai_001,1155519085,1727255352
SandDryRocky_001,3558172475,1727255352
sand-grass-rocks-dry_001,3478392925,1727255352
SandGravelThai_001,3286824786,1727255352
SandGravelThai_002,3286824787,1727255352
SandHumidRaw,2862732779,1727255352
sand-lava-icelandic-thin_001,2769555310,1727255352
SandLaveIcelandic_001,512049352,1727255352
SandMediumDryRawCracks,717815169,1727255352
SandPebblesIcelandic_001,1985043147,1727255352
SandPebblesIcelandic_002,1985043188,1727255352
SandRaw,4024228315,1727255352
SandRawStone,1913377043,1727255352
SandRawUnderground,4225374328,1727255352
SandRippleThai_001,417326357,1727255352
SandRockRough_001,1880344378,1727255352
sand-soil-beach-wet-beige_001,3137691184,1727255352
SandSoilWet_001,1837656771,1727255352
SandThai_001,3174270866,1727255352
sand-thai-beach-wet-orange_001,991260907,1727255352
SandyBeach,742355532,1727255352
SandyGravel_001,3154619497,1727255352
SandyGravel_002,3154619414,1727255352
SandyGravel_003,3154619415,1727255352
scAlHoneycomb,2579091250,3992092945
ScAlHoneycombProductivity,1297221347,3549092084
ScAlHoneycombRefining,2034348975,3549092084
ScAlProduct,2929462635,2010464069
ScAlProductProductivity,692275372,3549092084
ScAlProductRefining,3401387548,3549092084
scandiumHoneycomb,1613422978,3091506661
ScandiumHoneycombProductivity,1940289295,3549092084
ScandiumHoneycombRefining,839071336,3549092084
ScandiumOre,271971371,1240631467
ScandiumOreRefining,4129464026,3549092084
ScandiumPure,3211418846,2938564461
ScandiumPureProductivity,3858526185,3549092084
ScandiumScrap,270611770,471521565
ScandiumScrapProductivity,2850752751,3549092084
ScandiumScrapRefinery,3939398833,3549092084
ScannerAdvancedUpgrades,2244276887,3549092084
ScannerResult,306477867,813576478
ScannerTool,2865455409,2128154267
ScannerUpgrades,980366412,3549092084
ScanningEfficiency,1125167013,3549092084
Scene01,1846194519,1411286058
Scene02,1846194518,1411286058
Scene03,1846194521,1411286058
Scene04,1846194520,1411286058
Scene05,1846194523,1411286058
Scene06,1846194522,1411286058
Scene07,1846194525,1411286058
Scene08,1846194524,1411286058
Scene09,1846194527,1411286058
Scene10,1846194455,1411286058
Scene11,1846194452,1411286058
Scene12,1846194453,1411286058
Scene13,1846194458,1411286058
Scene14,1846194459,1411286058
Scene15,1846194456,1411286058
Scene16,1846194457,1411286058
Schematic,2332967944,813576478
SchematicCostOptimization,1533402375,3549092084
SchematicManager,611882818,754943677
SchematicOutputProductivity,3109136395,3549092084
SchematicResearchSlotUpgrades,3909143146,3549092084
SchematicResearchTimeEfficiency,1468002807,3549092084
Scrap,1344403201,424107616
screen_1_l,184261415,2880044304
screen_1_m,184261412,2880044304
screen_1_s,184261422,2880044304
Screen1x,184261427,2871128825
screen_1_xl,1428600450,2880044304
screen_1_xs,1428600459,2880044304
screen_2_l,184261478,2880044304
screen_2_m,184261477,2880044304
screen_2_s,184261487,2880044304
Screen2x,184261490,2871128825
screen_2_xl,1428596467,2880044304
screen_2_xs,1428596474,2880044304
screen_3_l,184261538,2880044304
screen_3_m,184261539,2880044304
screen_3_s,184261545,2880044304
Screen3x,184261558,2871128825
screen_3_xl,1428608292,2880044304
screen_3_xs,1428608303,2880044304
screen_4_l,184261603,2880044304
screen_4_m,184261602,2880044304
screen_4_s,184261608,2880044304
screen_4_xl,1428604181,2880044304
screen_4_xs,1428604190,2880044304
screen_5_l,184260640,2880044304
screen_5_m,184260641,2880044304
screen_5_s,184260651,2880044304
screen_5_xl,1428681990,2880044304
screen_5_xs,1428681997,2880044304
ScreenBruteL,819161541,2871128825
ScreenBruteM,819161540,2871128825
ScreenBruteS,819161538,2871128825
ScreenBruteTransparentL,953504974,2871128825
ScreenBruteTransparentM,953504975,2871128825
ScreenBruteTransparentS,953504969,2871128825
ScreenBruteTransparentXL,3642010391,2871128825
ScreenBruteTransparentXS,3642010398,2871128825
ScreenBruteTransparentXXL,3233007246,2871128825
ScreenBruteTransparentXXXL,1004917969,2871128825
ScreenBruteXL,4019561218,2871128825
ScreenBruteXS,4019561275,2871128825
ScreenBruteXXL,1343230282,2871128825
ScreenBruteXXXL,3861905322,2871128825
ScreenOp20x,879675317,2871128825
screenPart,2880044304,137961058
ScreenSignHLarge,166549741,77420865
ScreenSignHLargeAdmin,191386834,2446939566
ScreenSignHMedium,3068429457,77420865
ScreenSignHMediumAdmin,2493654431,2446939566
ScreenSignHSmall,362159734,77420865
ScreenSignHSmallAdmin,2925715349,2446939566
ScreenSignHXSmall,166656023,77420865
ScreenSignHXSmallAdmin,1831838920,2446939566
ScreenSignUnit,77420865,2871128825
ScreenSignVLarge,1533790308,77420865
ScreenSignVLargeAdmin,4007304425,2446939566
ScreenSignVMedium,2610895147,77420865
ScreenSignVMediumAdmin,3702456488,2446939566
ScreenSignVXSmall,3919696834,77420865
ScreenSignVXSmallAdmin,3973330519,2446939566
ScreenTransparent1x,3988665660,2871128825
ScreenTransparent2x,3988663014,2871128825
ScreenTransparent3x,3988662951,2871128825
ScreenTransparent4x,3988662884,2871128825
ScreenUnit,2871128825,3928079958
screw_1,3936127019,1010317235
screw_2,3936127018,1010317235
screw_3,3936127017,1010317235
screwPart,1010317235,3972581354
SeatCapacityHandling,2858531454,754943677
SeatTeleportationNode,3018061314,372891021
SeatUnit,1180555633,1398557029
SelectTool,128638317,3294944260
Sensor,2186185850,46313663
SentinelConfig,1451104110,368658531
Shelf01,4083139485,3174919092
Shelf02,4083139484,3174919092
Shelf03,4083139459,3174919092
ShieldGeneratorExtraSmall,2882830295,185647349
ShieldGeneratorExtraSmallAdjuster,3864567612,185647349
ShieldGeneratorExtraSmallAdjuster5,2343432065,185647349
ShieldGeneratorExtraSmallFlat,2533776367,185647349
ShieldGeneratorExtraSmallFlat5,311842630,185647349
ShieldGeneratorExtraSmallGroup,185647349,1711132189
ShieldGeneratorExtraSmallVenter,1735485600,185647349
ShieldGeneratorExtraSmallVenter5,4078736566,185647349
ShieldGeneratorLarge,2034818941,2615530191
ShieldGeneratorLargeAdjuster,1486568571,2615530191
ShieldGeneratorLargeAdjuster5,2209766327,2615530191
ShieldGeneratorLargeFlat,1478631104,2615530191
ShieldGeneratorLargeFlat5,3840257886,2615530191
ShieldGeneratorLargeGroup,2615530191,1711132189
ShieldGeneratorLargeVenter,982995683,2615530191
ShieldGeneratorLargeVenter5,1747277189,2615530191
ShieldGeneratorMedium,254923774,2202506751
ShieldGeneratorMediumAdjuster,1401343832,2202506751
ShieldGeneratorMediumAdjuster5,3343633564,2202506751
ShieldGeneratorMediumFlat,2098965040,2202506751
ShieldGeneratorMediumFlat5,2037602890,2202506751
ShieldGeneratorMediumGroup,2202506751,1711132189
ShieldGeneratorMediumVenter,1514631881,2202506751
ShieldGeneratorMediumVenter5,484538921,2202506751
ShieldGeneratorSmall,3696387320,2216286080
ShieldGeneratorSmallAdjuster,3052136397,2216286080
ShieldGeneratorSmallAdjuster5,4081549548,2216286080
ShieldGeneratorSmallFlat,2846330267,2216286080
ShieldGeneratorSmallFlat5,2602781071,2216286080
ShieldGeneratorSmallGroup,2216286080,1711132189
ShieldGeneratorSmallVenter,4128180027,2216286080
ShieldGeneratorSmallVenter5,2842824007,2216286080
ShieldGeneratorUnit,1711132189,2811602676
ShipDoor01,1139773633,840860013
Shower_S01,2846288811,1180555633
Sicari,3838479351,984296921
siliconHoneycomb,3653745342,3091506661
SiliconHoneycombProductivity,2458001095,3549092084
SiliconHoneycombRefining,3939838816,3549092084
SiliconOre,3724036288,1240631464
SiliconOreRefining,2840416306,3549092084
SiliconPure,2589986891,3003253032
SiliconPureProductivity,374790470,3549092084
SiliconScrap,4063983201,3430181852
SiliconScrapProductivity,3071798078,3549092084
SiliconScrapRefinery,2784480825,3549092084
silo_1_l,3857142498,1366157679
silo_1_m,3857142499,1366157679
silo_1_s,3857142505,1366157679
silo_1_xl,3026280084,1366157679
silo_1_xs,3026280095,1366157679
silo_2_l,3857142177,1366157679
silo_2_m,3857142176,1366157679
silo_2_s,3857142186,1366157679
silo_2_xl,3026381415,1366157679
silo_2_xs,3026381420,1366157679
silo_3_l,3857142112,1366157679
silo_3_m,3857142113,1366157679
silo_3_s,3857142123,1366157679
silo_3_xl,3026385654,1366157679
silo_3_xs,3026385661,1366157679
silo_4_l,3857142308,1366157679
silo_4_m,3857142311,1366157679
silo_4_s,3857142317,1366157679
silo_4_xl,3026356353,1366157679
silo_4_xs,3026356360,1366157679
silo_5_l,3857142757,1366157679
silo_5_m,3857142758,1366157679
silo_5_s,3857142764,1366157679
silo_5_xl,3026262160,1366157679
silo_5_xs,3026262169,1366157679
siloPart,1366157679,137961058
siluminHoneycomb,1728732765,3992092945
SiluminHoneycombProductivity,444818952,3549092084
SiluminHoneycombRefining,3629378449,3549092084
SiluminProduct,2565702107,2010464069
SiluminProductProductivity,114944616,3549092084
SiluminProductRefining,3895414239,3549092084
silverHoneycomb,3398664647,3091506661
SilverHoneycombProductivity,157751900,3549092084
SilverHoneycombRefining,2317583985,3549092084
SilverOre,1050500112,1240631466
SilverOreRefining,1427312213,3549092084
SilverPure,1807690770,1778956297
SilverPureProductivity,3257320571,3549092084
SilverScrap,3814734889,2012670403
SilverScrapProductivity,2526122601,3549092084
SilverScrapRefinery,4269962892,3549092084
SingleUseBlueprint,1909358165,1793858647
singularitycontainer_1,3640212318,3788905938
singularitycontainer_2,3640212313,3788905938
singularitycontainer_3,3640212312,3788905938
singularitycontainer_4,3640212315,3788905938
singularitycontainer_5,3640212314,3788905938
singularitycontainerPart,3788905938,1641399418
Sinnen,3857671856,984296921
SlidingDoor,201196316,840860013
SmallAmmoAntimatterDamage,2451121971,3549092084
SmallAmmoCone,2454133782,3549092084
SmallAmmoElectromagneticDamage,4170303273,3549092084
SmallAmmoKineticDamage,594335511,3549092084
SmallAmmoRange,56421910,3549092084
SmallAmmoThermicDamage,1221964283,3549092084
SmallAmmoTracking,3625088062,3549092084
SmallAssemblyEfficiency,1331432718,3549092084
SmallAssemblyEfficiencyHandling,3884886813,3549092084
SmallAssemblyProficiency,3282243300,3549092084
SmallCannonAction,2684122113,3549092084
SmallCannonActionHandling,4007470627,3549092084
SmallCannonAgility,2373140003,3549092084
SmallCannonAgilityHandling,1939303347,3549092084
SmallCannonCapacityHandling,3876986888,3549092084
SmallCannonHandling,3622456469,754943677
SmallCannonMagazineHandling,632301093,3549092084
SmallCannonManeuvering,857304891,3549092084
SmallCannonManeuveringHandling,3087484913,3549092084
SmallCannonOperations,158937432,3549092084
SmallCannonOperationsHandling,342513523,3549092084
SmallCannonProficiency,142827246,3549092084
SmallCannonProficiencyHandling,2912609557,3549092084
SmallCannonTelemetry,2013853584,3549092084
SmallCannonTelemetryHandling,3409449540,3549092084
SmallCannonUsage,1699092385,754943677
SmallGunnerModuleCapacityHandling,3553235599,3549092084
SmallLaserAction,953117067,3549092084
SmallLaserActionHandling,1511071207,3549092084
SmallLaserAgility,2612718864,3549092084
SmallLaserAgilityHandling,4132118625,3549092084
SmallLaserCapacityHandling,2444579925,3549092084
SmalllaserHandling,2222285019,754943677
SmallLaserMagazineHandling,1619325838,3549092084
SmallLaserManeuvering,2724221558,3549092084
SmallLaserManeuveringHandling,862260430,3549092084
SmallLaserOperations,1734885829,3549092084
SmallLaserOperationsHandling,758469570,3549092084
SmallLaserProficiency,2298769254,3549092084
SmallLaserProficiencyHandling,1018456291,3549092084
SmallLaserTelemetry,3218414291,3549092084
SmallLaserTelemetryHandling,3979966882,3549092084
SmalllaserUsage,396091621,754943677
SmallMissileAction,2500477726,3549092084
SmallMissileActionHandling,3782657794,3549092084
SmallMissileAgility,1189644066,3549092084
SmallMissileAgilityHandling,1543818901,3549092084
SmallMissileCapacityHandling,818862879,3549092084
SmallmissileHandling,2483318199,754943677
SmallMissileMagazineHandling,3100182674,3549092084
SmallMissileManeuvering,3558560631,3549092084
SmallMissileManeuveringHandling,1853478100,3549092084
SmallMissileOperations,1176315850,3549092084
SmallMissileOperationsHandling,1451476772,3549092084
SmallMissileProficiency,4119125733,3549092084
SmallMissileProficiencyHandling,945665583,3549092084
SmallMissileTelemetry,878432507,3549092084
SmallMissileTelemetryHandling,2125831469,3549092084
SmallmissileUsage,4028430367,754943677
SmallRadarCapacityHandling,3528157519,3549092084
SmallRadarTargettingOptimizationHandling,1768318094,3549092084
SmallRadarTargettingSpecialization,48065410,3549092084
SmallRadarTargettingSpecializationHandling,544051388,3549092084
SmallRadarTargettingUpgrades,2270202196,3549092084
SmallRailgunAction,1307882682,3549092084
SmallRailgunActionHandling,1087117349,3549092084
SmallRailgunAgility,1197115005,3549092084
SmallRailgunAgilityHandling,3057813018,3549092084
SmallRailgunCapacityHandling,1882710893,3549092084
SmallrailgunHandling,97950222,754943677
SmallRailgunMagazineHandling,2306423626,3549092084
SmallRailgunManeuvering,4109110600,3549092084
SmallRailgunManeuveringHandling,1675251152,3549092084
SmallRailgunOperations,1102587726,3549092084
SmallRailgunOperationsHandling,2171235851,3549092084
SmallRailgunProficiency,3751053758,3549092084
SmallRailgunProficiencyHandling,1617191988,3549092084
SmallRailgunTelemetry,3946741163,3549092084
SmallRailgunTelemetryHandling,4080462970,3549092084
SmallrailgunUsage,80580931,754943677
SmelterProficiency,3749748680,3549092084
SmokeFXElementAdmin,2807411814,4138123813
SmoothTool,2137208509,3294944260
SmoothToolOptimization,3139969709,3549092084
Snow_001,775852964,1727255352
snow-chunky-wind_001,3961908436,1727255352
snow-cover-grass_001,999262761,1727255352
SnowDirty_001,2096420731,1727255352
SnowDirty_002,2096420730,1727255352
snow-dirty_003,2096420733,1727255352
snow-dirty-brown_001,2806393913,1727255352
snow-fresh-thin_001,3000717502,1727255352
snow-fresh-wind_001,3779841467,1727255352
snow-fresh-wind-chunks_001,3367502581,1727255352
snow-fresh-wind-waves_001,2501781280,1727255352
snow-grass_001,761403344,1727255352
snow-grass-dry-mud_001,1835499756,1727255352
snow-grass-sleet_001,2589171771,1727255352
SnowGravel_001,396386517,1727255352
snow-ground-rock-moss_001,1015007815,1727255352
snow-melting_001,24940016,1727255352
snow-old-tramplet_001,3293052734,1727255352
SnowRaw,2084650561,1727255352
SnowRawBump,1765290585,1727255352
SnowRawClean,2462004057,1727255352
SnowRawPebble,3348720005,1727255352
SnowRawRock,1682641149,1727255352
SnowRawStone,2902708365,1727255352
SnowRock_001,711350905,1727255352
snow-stone-cover_001,3865875542,1727255352
snow-white-gravel_001,2496831260,1727255352
sodiumHoneycomb,4053801305,3091506661
SodiumHoneycombProductivity,4042342778,3549092084
SodiumHoneycombRefining,3111766044,3549092084
SodiumOre,343766315,1240631465
SodiumOreRefining,2812861454,3549092084
SodiumPure,3603734543,2760991341
SodiumPureProductivity,3133740752,3549092084
SodiumScrap,1831205658,768416326
SodiumScrapProductivity,2489895270,3549092084
SodiumScrapRefinery,267704598,3549092084
Sofa,1235633417,1180555633
Sofa_S01,2018455538,1180555633
SoilBeige_001,3883373148,1727255352
soil-brown-gravel-grey-desert_001,1412049971,1727255352
soil-clay-thai-orange-rocks_001,1183468062,1727255352
soil-clay-yellow-big-cracks-dry_001,3558707869,1727255352
soil-cracked-deep-ground-desert-beige_001,2869491179,1727255352
soil-dirt-rocks-desert-sand-yellow_001,2930807366,1727255352
soil-dirt-yellow_001,3592678249,1727255352
SoilDryBeige_001,3448031886,1727255352
SoilGravelCrackUmber_001,225243446,1727255352
SoilGravelCrackUmber_002,225243445,1727255352
soil-gravel-dry-yellow_001,1282432860,1727255352
SoilGravelUmber_001,3706066032,1727255352
SoilGravelUmber_002,3706066033,1727255352
SoilGravelUmber_003,3706066038,1727255352
soil-ground-cracked-brown-dark-mud_001,1734156480,1727255352
soil-mud-brown-hardened_001,2637446419,1727255352
soil-mud-brown-thin_001,2342801034,1727255352
soil-mud-grass-brown-wet-bumpy_001,482757230,1727255352
soil-mud-wet-ground-brown_001,343599625,1727255352
soil-rough-detail-cracks-light-brown_001,2393617427,1727255352
soil-sandy-desert-beige_001,2301877016,1727255352
soil-sand-yellow-cracks-dry_001,1143298159,1727255352
soil-wet-brown-mud-water_001,1842590845,1727255352
soil-yellow-gravel-grey-sand-dry_001,137599150,1727255352
SolarSystemConfig,3395303873,368658531
SolarSystemModel,2358357442,3174919092
SolarSystemPlanet,984296921,3395303873
Spacebrake,330684907,1994380390
SpaceElementHandling,4094795129,3549092084
SpaceEngine,2294552479,142469171
SpaceEngineFuelEfficiency,425351581,3549092084
SpaceEngineHandling,3014575101,3549092084
SpaceEngineLarge,2495558023,3393498684
SpaceEngineLargeFreight,273900142,3393498684
SpaceEngineLargeFreight3,2809629801,3393498684
SpaceEngineLargeFreight4,2809629798,3393498684
SpaceEngineLargeFreight5,2809629799,3393498684
SpaceEngineLargeGroup,3393498684,2294552479
SpaceEngineLargeManeuver,613453124,3393498684
SpaceEngineLargeManeuver3,4025377657,3393498684
SpaceEngineLargeManeuver4,4025377658,3393498684
SpaceEngineLargeManeuver5,4025377659,3393498684
SpaceEngineLargeMilitary,2637003463,3393498684
SpaceEngineLargeMilitary3,2379018394,3393498684
SpaceEngineLargeMilitary4,2379018393,3393498684
SpaceEngineLargeMilitary5,2379018392,3393498684
SpaceEngineLargeSafe,892904533,3393498684
SpaceEngineLargeSafe3,3432389652,3393498684
SpaceEngineLargeSafe4,3432389655,3393498684
SpaceEngineLargeSafe5,3432389654,3393498684
SpaceEngineMedium,85796763,670475895
SpaceEngineMediumFreight,99470466,670475895
SpaceEngineMediumFreight3,516669710,670475895
SpaceEngineMediumFreight4,516669711,670475895
SpaceEngineMediumFreight5,516669708,670475895
SpaceEngineMediumGroup,670475895,2294552479
SpaceEngineMediumManeuver,3024541675,670475895
SpaceEngineMediumManeuver3,1757019469,670475895
SpaceEngineMediumManeuver4,1757019468,670475895
SpaceEngineMediumManeuver5,1757019459,670475895
SpaceEngineMediumMilitary,3897078752,670475895
SpaceEngineMediumMilitary3,37629188,670475895
SpaceEngineMediumMilitary4,37629189,670475895
SpaceEngineMediumMilitary5,37629190,670475895
SpaceEngineMediumSafe,2489350112,670475895
SpaceEngineMediumSafe3,1326315524,670475895
SpaceEngineMediumSafe4,1326315525,670475895
SpaceEngineMediumSafe5,1326315526,670475895
SpaceEnginePilot,1222945696,754943677
SpaceEngineSmall,1326357437,2527786565
SpaceEngineSmallFreight,3764949976,2527786565
SpaceEngineSmallFreight3,270403386,2527786565
SpaceEngineSmallFreight4,270403387,2527786565
SpaceEngineSmallFreight5,270403388,2527786565
SpaceEngineSmallGroup,2527786565,2294552479
SpaceEngineSmallManeuver,1171610140,2527786565
SpaceEngineSmallManeuver3,1624640879,2527786565
SpaceEngineSmallManeuver4,1624640872,2527786565
SpaceEngineSmallManeuver5,1624640873,2527786565
SpaceEngineSmallMilitary,529520576,2527786565
SpaceEngineSmallMilitary3,2510194716,2527786565
SpaceEngineSmallMilitary4,2510194717,2527786565
SpaceEngineSmallMilitary5,2510194718,2527786565
SpaceEngineSmallSafe,2090364569,2527786565
SpaceEngineSmallSafe3,2682344779,2527786565
SpaceEngineSmallSafe4,2682344778,2527786565
SpaceEngineSmallSafe5,2682344781,2527786565
SpaceEngineTechnician,893754140,754943677
SpaceEngineThrustControl,1027359993,3549092084
SpaceEngineWarmupOptimization,734502292,3549092084
SpaceEngineXtraLarge,2200254788,3226577157
SpaceEngineXtraLargeFreight,130796680,3226577157
SpaceEngineXtraLargeFreight3,2497069958,3226577157
SpaceEngineXtraLargeFreight4,2497069959,3226577157
SpaceEngineXtraLargeFreight5,2497069976,3226577157
SpaceEngineXtraLargeGroup,3226577157,2294552479
SpaceEngineXtraLargeManeuver,1237158531,3226577157
SpaceEngineXtraLargeManeuver3,1773467599,3226577157
SpaceEngineXtraLargeManeuver4,1773467598,3226577157
SpaceEngineXtraLargeManeuver5,1773467597,3226577157
SpaceEngineXtraLargeMilitary,701947611,3226577157
SpaceEngineXtraLargeMilitary3,934426297,3226577157
SpaceEngineXtraLargeMilitary4,934426296,3226577157
SpaceEngineXtraLargeMilitary5,934426303,3226577157
SpaceEngineXtraLargeSafe,3846850308,3226577157
SpaceEngineXtraLargeSafe3,3478227881,3226577157
SpaceEngineXtraLargeSafe4,3478227882,3226577157
SpaceEngineXtraLargeSafe5,3478227883,3226577157
SpaceEngineXtraSmall,2243775376,372315201
SpaceEngineXtraSmallFreight,16482091,372315201
SpaceEngineXtraSmallFreight3,3719125853,372315201
SpaceEngineXtraSmallFreight4,3719125852,372315201
SpaceEngineXtraSmallFreight5,3719125843,372315201
SpaceEngineXtraSmallGroup,372315201,2294552479
SpaceEngineXtraSmallManeuver,1213509759,372315201
SpaceEngineXtraSmallManeuver3,2368501172,372315201
SpaceEngineXtraSmallManeuver4,2368501171,372315201
SpaceEngineXtraSmallManeuver5,2368501170,372315201
SpaceEngineXtraSmallMilitary,1971700279,372315201
SpaceEngineXtraSmallMilitary3,1754053134,372315201
SpaceEngineXtraSmallMilitary4,1754053133,372315201
SpaceEngineXtraSmallMilitary5,1754053132,372315201
SpaceEngineXtraSmallSafe,3083225012,372315201
SpaceEngineXtraSmallSafe3,175947629,372315201
